Ano,Região Geográfica,Unidade da Federação,Município,Total,Educacao Infantil,Ensino Fundamental,Ensino Médio,Educação Profissional,Educação de Jovens e Adultos (EJA),Federal,Estadual,Municipal,Privada,Urbana,Rural,Feminino,Masculino,Não Declarada,Branca,Preta,Parda,Amarela,Indígena,Até 3 anos,4 a 5 anos,6 a 10 anos,11 a 14 anos,15 a 17 anos,18 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 anos ou mais
2015, Nordeste  , Maranhão  , Primeira Cruz  ,5793,810,2824,458,60,1701,0,398,5335,60,2118,3675,2637,3156,2482,289,18,2996,5,3,316,459,1435,1076,603,229,344,359,256,196,520
2015, Nordeste  , Maranhão  , Raposa  ,7582,1220,4810,1028,0,524,0,1450,5523,609,5093,2489,3793,3789,2966,601,79,3928,4,4,375,839,2496,2126,1137,299,138,57,37,35,43
2015, Nordeste  , Maranhão  , Riachão  ,5894,653,4337,819,0,85,0,871,4970,53,3977,1917,2764,3130,1359,347,125,4033,26,4,52,646,2171,1709,1012,198,80,13,7,3,3
2015, Nordeste  , Maranhão  , Ribamar Fiquene  ,2301,379,1519,286,0,117,0,322,1979,0,1524,777,1111,1190,950,234,18,1093,3,3,100,260,779,636,364,80,32,10,15,8,17
2015, Nordeste  , Maranhão  , Rosário  ,12489,2592,7241,2063,0,593,0,2201,9835,453,8059,4430,6185,6304,993,1705,336,9445,6,4,1226,1407,3965,3071,1934,481,190,61,50,39,65
2015, Nordeste  , Maranhão  , Sambaíba  ,1599,250,1165,184,0,0,0,203,1396,0,1093,506,749,850,362,36,13,1187,1,0,58,192,565,433,264,61,20,4,1,0,1
2015, Nordeste  , Maranhão  , Santa Filomena do Maranhão  ,1842,339,1173,229,0,101,0,269,1573,0,947,895,885,957,446,655,10,729,1,1,112,211,583,489,323,81,31,7,4,1,0
2015, Nordeste  , Maranhão  , Santa Helena  ,15047,2386,8466,1631,91,2564,0,1727,12650,670,8576,6471,7477,7570,10041,1287,223,3471,18,7,947,1439,3973,3163,2479,776,577,402,335,255,701
2015, Nordeste  , Maranhão  , Santa Inês  ,28647,4208,16861,5614,1294,1318,790,4692,17888,5277,25650,2997,14377,14270,5609,3541,633,18727,113,24,1564,2822,8395,7460,5409,1307,714,311,235,163,267
2015, Nordeste  , Maranhão  , Santa Luzia  ,20808,3390,14377,2867,0,174,0,2902,16906,1000,9049,11759,10076,10732,3866,1555,368,14841,39,139,670,2539,7146,5867,3356,667,282,104,76,52,49
2015, Nordeste  , Maranhão  , Santa Luzia do Paruá  ,7553,1286,4483,1274,242,510,0,1466,5299,788,4671,2882,3780,3773,1303,556,82,5424,6,182,477,760,2292,1894,1217,376,236,163,57,37,44
2015, Nordeste  , Maranhão  , Santa Quitéria do Maranhão  ,9943,1397,6207,1611,0,728,0,1584,7896,463,5122,4821,4899,5044,3621,284,114,5908,9,7,290,1003,2994,2577,1742,458,285,138,142,108,206
2015, Nordeste  , Maranhão  , Santa Rita  ,11170,2050,5670,1682,26,1742,0,1746,9048,376,6177,4993,5537,5633,3541,1414,417,5781,11,6,923,1185,2960,2342,1598,387,231,179,239,216,910
2015, Nordeste  , Maranhão  , Santana do Maranhão  ,3046,506,1851,477,0,212,0,520,2526,0,1101,1945,1476,1570,652,163,60,2146,25,0,137,344,924,763,523,166,70,31,31,28,29
2015, Nordeste  , Maranhão  , Santo Amaro do Maranhão  ,4136,639,3020,330,147,147,0,330,3806,0,1597,2539,1973,2163,779,148,32,3172,5,0,157,487,1507,1132,502,138,108,85,13,5,2
2015, Nordeste  , Maranhão  , Santo Antônio dos Lopes  ,4866,1002,2842,710,0,312,0,710,3845,311,2694,2172,2395,2471,1773,390,73,2626,3,1,422,563,1445,1228,739,175,71,36,34,35,118
2015, Nordeste  , Maranhão  , São Benedito do Rio Preto  ,7350,905,4792,1076,0,577,0,1076,6274,0,4637,2713,3512,3838,2091,528,79,4624,16,12,84,818,2384,1842,1201,305,203,99,111,97,206
2015, Nordeste  , Maranhão  , São Bento  ,11436,1462,6633,2121,1137,1220,0,1359,9003,1074,6814,4622,5726,5710,4484,617,553,5733,43,6,370,1070,3474,2642,1971,466,322,225,196,182,518
2015, Nordeste  , Maranhão  , São Bernardo  ,7900,1304,4983,1459,57,154,0,1328,6165,407,4241,3659,3782,4118,1614,222,68,5984,12,0,316,882,2683,2058,1342,341,133,55,45,20,25
2015, Nordeste  , Maranhão  , São Domingos do Azeitão  ,2436,552,1460,267,0,157,0,307,2129,0,1856,580,1221,1215,673,294,38,1378,38,15,242,278,777,633,347,98,42,8,4,3,4
2015, Nordeste  , Maranhão  , São Domingos do Maranhão  ,10707,1938,6671,1619,0,479,0,1595,8444,668,6529,4178,5302,5405,3685,2347,263,4355,42,15,732,1147,3424,2858,1710,319,93,48,60,59,257
2015, Nordeste  , Maranhão  , São Félix de Balsas  ,1102,170,757,116,0,59,0,137,965,0,554,548,537,565,181,194,94,622,11,0,45,134,396,295,167,38,14,4,4,3,2
2015, Nordeste  , Maranhão  , São Francisco do Brejão  ,2656,431,1787,320,0,118,0,320,2336,0,1550,1106,1296,1360,952,323,28,1346,7,0,105,327,935,708,392,74,34,17,15,10,39
2015, Nordeste  , Maranhão  , São Francisco do Maranhão  ,2866,440,1859,326,0,241,0,447,2419,0,1058,1808,1366,1500,593,145,164,1935,26,3,91,303,929,772,470,95,69,17,26,18,76
2015, Nordeste  , Maranhão  , São João Batista  ,6396,1033,3620,937,38,776,0,937,5459,0,2915,3481,3066,3330,1547,725,368,3749,7,0,345,639,1891,1510,971,261,167,96,106,110,300
2015, Nordeste  , Maranhão  , São João do Carú  ,5961,800,3819,637,0,705,0,761,5200,0,2798,3163,2931,3030,444,306,178,5010,17,6,170,588,1706,1566,954,286,147,94,123,153,174
2015, Nordeste  , Maranhão  , São João do Paraíso  ,3323,436,1943,409,0,535,0,472,2851,0,2070,1253,1530,1793,1086,350,19,1859,9,0,123,316,996,763,497,148,89,58,75,47,211
2015, Nordeste  , Maranhão  , São João do Soter  ,6706,1280,3781,846,85,799,0,778,5808,120,3025,3681,3255,3451,2707,179,292,3514,12,2,623,656,1892,1547,959,246,185,88,123,104,283
2015, Nordeste  , Maranhão  , São João dos Patos  ,7167,1370,4173,1305,285,319,285,1091,5158,633,6696,471,3577,3590,3901,1622,118,1460,57,9,532,790,2301,1778,1240,308,118,31,23,11,35
2015, Nordeste  , Maranhão  , São José de Ribamar  ,37240,7913,23788,3768,21,1771,0,5347,21333,10560,11318,25922,18399,18841,9524,4057,877,22676,84,22,2452,5242,14131,9277,4135,914,452,180,154,119,184
2015, Nordeste  , Maranhão  , São José dos Basílios  ,1989,368,1349,219,0,53,0,272,1658,59,1022,967,925,1064,279,200,61,1441,7,1,127,215,697,509,345,64,24,7,1,0,0
2015, Nordeste  , Maranhão  , São Luís  ,277938,47279,142768,52749,19958,23784,6619,79588,82252,109479,244602,33336,141851,136087,99625,34969,6992,135583,639,130,18953,27979,74355,65735,53676,13648,9950,4879,3239,2272,3252
2015, Nordeste  , Maranhão  , São Luís Gonzaga do Maranhão  ,7545,1044,4726,819,0,956,0,819,6726,0,3128,4417,3671,3874,2051,838,314,4316,19,7,364,750,2416,1815,1018,224,166,117,171,149,355
2015, Nordeste  , Maranhão  , São Mateus do Maranhão  ,12501,1888,7265,1966,133,1249,0,2394,9449,658,9842,2659,6274,6227,4412,1518,407,6118,32,14,526,1362,3871,3101,1999,411,254,182,168,130,497
2015, Nordeste  , Maranhão  , São Pedro da Água Branca  ,3398,602,2149,440,0,207,0,534,2786,78,3223,175,1660,1738,1742,220,81,1349,3,3,156,400,1188,896,515,132,62,20,11,9,9
2015, Nordeste  , Maranhão  , São Pedro dos Crentes  ,1289,128,976,165,0,20,0,165,1124,0,930,359,590,699,191,271,13,811,3,0,24,91,489,421,222,30,11,0,0,0,1
2015, Nordeste  , Maranhão  , São Raimundo das Mangabeiras  ,5707,796,3583,1079,323,207,323,909,4011,464,4479,1228,2768,2939,1710,580,125,3280,12,0,160,618,1842,1527,1089,298,114,25,18,7,9
2015, Nordeste  , Maranhão  , São Raimundo do Doca Bezerra  ,1985,325,1357,249,0,54,0,249,1736,0,750,1235,924,1061,983,187,33,778,3,1,131,189,645,489,365,90,53,11,8,3,1
2015, Nordeste  , Maranhão  , São Roberto  ,2464,256,1487,174,0,547,0,174,2290,0,1346,1118,1181,1283,653,35,14,1760,2,0,57,208,657,598,365,108,91,75,56,76,173
2015, Nordeste  , Maranhão  , São Vicente Ferrer  ,5404,908,3547,866,0,83,0,866,4352,186,2525,2879,2577,2827,1548,353,131,3354,15,3,224,599,1762,1461,957,255,111,21,10,1,3
2015, Nordeste  , Maranhão  , Satubinha  ,3376,495,1800,401,0,680,0,401,2975,0,1620,1756,1749,1627,605,550,226,1983,12,0,109,408,1065,608,437,149,130,121,138,106,105
2015, Nordeste  , Maranhão  , Senador Alexandre Costa  ,3461,603,2174,548,0,136,0,548,2913,0,2374,1087,1720,1741,768,131,50,2510,2,0,220,359,1118,882,540,157,104,24,17,9,31
2015, Nordeste  , Maranhão  , Senador La Rocque  ,4855,757,3167,781,0,150,0,831,3895,129,3046,1809,2367,2488,2063,658,29,2088,15,2,197,554,1649,1244,868,242,55,20,10,8,8
2015, Nordeste  , Maranhão  , Serrano do Maranhão  ,3316,464,2201,520,0,131,0,520,2796,0,1480,1836,1524,1792,1173,34,382,1720,7,0,64,403,1101,886,557,126,65,36,30,14,34
2015, Nordeste  , Maranhão  , Sítio Novo  ,6044,1083,3286,793,51,882,0,769,5275,0,3054,2990,2815,3229,1833,705,118,3310,22,56,378,639,1683,1378,844,190,155,106,110,126,435
2015, Nordeste  , Maranhão  , Sucupira do Norte  ,2979,597,1884,423,0,75,0,415,2299,265,1796,1183,1454,1525,727,436,87,1698,31,0,229,335,1014,826,441,92,37,3,2,0,0
2015, Nordeste  , Maranhão  , Sucupira do Riachão  ,1460,254,915,231,0,60,0,231,1229,0,1047,413,660,800,642,132,35,650,1,0,88,153,493,363,250,67,29,10,4,2,1
2015, Nordeste  , Maranhão  , Tasso Fragoso  ,2943,578,1945,343,0,77,0,410,2533,0,2232,711,1497,1446,1114,130,21,1672,6,0,212,376,971,817,423,85,31,12,4,2,10
2015, Nordeste  , Maranhão  , Timbiras  ,7783,1143,5195,1072,0,373,0,1243,6262,278,6434,1349,3797,3986,2270,383,213,4855,60,2,206,905,2694,2119,1278,298,115,58,54,26,30
2015, Nordeste  , Maranhão  , Timon  ,45143,6193,27221,6051,982,5568,620,6511,32577,5435,37718,7425,22186,22957,14876,1179,814,28143,106,25,1295,4977,13868,11683,7382,2144,1296,693,578,402,825
2015, Nordeste  , Maranhão  , Trizidela do Vale  ,5502,956,3422,722,0,402,0,822,4555,125,4907,595,2777,2725,1981,528,104,2881,6,2,302,666,1853,1408,797,197,91,58,38,35,57
2015, Nordeste  , Maranhão  , Tufilândia  ,2692,503,1606,338,0,245,0,314,2378,0,1150,1542,1264,1428,1138,249,73,1222,5,5,229,283,835,666,337,97,55,50,39,31,70
2015, Nordeste  , Maranhão  , Tuntum  ,10224,1772,6403,1598,0,451,0,1656,7794,774,4908,5316,4931,5293,5056,986,120,4047,8,7,539,1145,3268,2755,1636,348,173,82,75,65,138
2015, Nordeste  , Maranhão  , Turiaçu  ,12574,2332,8043,1647,33,552,0,1910,10550,114,4238,8336,6171,6403,7560,530,341,4132,6,5,741,1497,4085,3131,1913,580,330,112,75,41,69
2015, Nordeste  , Maranhão  , Turilândia  ,9251,1562,5739,427,78,1523,0,541,8614,96,4076,5175,4768,4483,5043,535,110,3541,14,8,536,1043,2882,2047,1092,319,291,229,231,172,409
2015, Nordeste  , Maranhão  , Tutóia  ,18144,3018,11529,3031,154,566,0,2746,14163,1235,6591,11553,8882,9262,6170,734,227,10956,49,8,877,1966,5691,4635,3172,919,525,160,82,49,68
2015, Nordeste  , Maranhão  , Urbano Santos  ,13331,2061,7807,1940,50,1523,0,1793,10468,1070,8386,4945,6381,6950,2577,163,106,10471,14,0,844,1279,3916,2920,2034,585,387,280,280,229,577
2015, Nordeste  , Maranhão  , Vargem Grande  ,15349,2571,9151,2082,0,1545,0,2226,12977,146,9857,5492,7519,7830,2944,442,175,11769,13,6,866,1563,4895,3728,2343,628,290,209,210,169,448
2015, Nordeste  , Maranhão  , Viana  ,15210,2615,9719,2270,34,606,0,2222,12191,797,8700,6510,7421,7789,6230,1352,190,7414,9,15,848,1657,4897,4104,2645,508,205,67,71,63,145
2015, Nordeste  , Maranhão  , Vila Nova dos Martírios  ,3208,653,2007,433,0,115,0,433,2775,0,2488,720,1546,1662,789,313,31,2072,1,2,296,323,1045,883,466,104,49,14,12,5,11
2015, Nordeste  , Maranhão  , Vitória do Mearim  ,10115,1883,5970,1895,0,367,0,1762,6940,1413,5306,4809,5038,5077,505,2683,200,6716,8,3,662,1122,3120,2749,1808,376,153,37,32,27,29
2015, Nordeste  , Maranhão  , Vitorino Freire  ,10298,1838,5928,1332,14,1200,0,1502,8319,477,5937,4361,5087,5211,1897,1540,179,6670,11,1,870,900,2874,2655,1610,378,278,171,191,121,250
2015, Nordeste  , Maranhão  , Zé Doca  ,14361,1978,8151,3025,705,1045,386,2888,10247,840,10469,3892,7084,7277,3681,590,122,9911,10,47,553,1429,4414,3555,2499,806,461,177,148,101,218
2015, Nordeste  , Piauí  , Acauã  ,1550,186,1028,261,40,35,0,301,1188,61,468,1082,771,779,472,599,88,385,6,0,33,136,483,470,262,73,32,11,10,10,30
2015, Nordeste  , Piauí  , Agricolândia  ,1256,194,732,215,0,115,0,344,912,0,1256,0,607,649,253,43,42,913,4,1,42,146,380,329,247,53,27,14,7,3,8
2015, Nordeste  , Piauí  , Água Branca  ,4911,848,2785,837,15,441,0,1105,3053,753,4571,340,2466,2445,1198,477,210,3016,6,4,303,481,1500,1360,851,172,74,57,39,25,49
2015, Nordeste  , Piauí  , Alagoinha do Piauí  ,1489,256,1076,157,0,0,0,234,1131,124,779,710,710,779,80,507,71,767,64,0,74,174,525,407,242,45,17,3,2,0,0
2015, Nordeste  , Piauí  , Alegrete do Piauí  ,1503,273,781,179,154,270,0,249,1254,0,1266,237,730,773,150,228,49,1072,4,0,109,149,400,345,210,94,98,66,12,10,10
2015, Nordeste  , Piauí  , Alto Longá  ,3045,441,1832,352,246,359,0,664,2275,106,2118,927,1412,1633,332,462,171,2064,14,2,148,311,912,694,516,147,141,105,25,17,29
2015, Nordeste  , Piauí  , Altos  ,11399,1691,6423,1855,552,1350,0,3994,6319,1086,9547,1852,5553,5846,7143,412,101,3667,73,3,364,1231,3360,2619,1993,742,503,239,139,106,103
2015, Nordeste  , Piauí  , Alvorada do Gurguéia  ,1890,299,1093,172,40,326,0,332,1558,0,1094,796,940,950,864,76,89,845,14,2,88,204,555,437,248,84,81,44,32,41,76
2015, Nordeste  , Piauí  , Amarante  ,4583,766,2755,580,0,482,0,1378,2739,466,2954,1629,2223,2360,2222,162,487,1678,30,4,183,551,1482,1085,757,261,143,35,23,24,39
2015, Nordeste  , Piauí  , Angical do Piauí  ,3086,298,1097,596,1200,191,1170,754,1097,65,2896,190,1729,1357,887,317,196,1611,73,2,98,191,555,531,618,282,241,164,163,137,106
2015, Nordeste  , Piauí  , Anísio de Abreu  ,2925,399,1536,343,315,647,0,920,1786,219,2054,871,1434,1491,964,351,32,1563,9,6,141,251,799,625,407,149,247,204,56,19,27
2015, Nordeste  , Piauí  , Antônio Almeida  ,766,100,490,78,0,98,0,139,627,0,716,50,365,401,448,15,10,291,2,0,35,65,240,211,122,50,23,9,4,2,5
2015, Nordeste  , Piauí  , Aroazes  ,1482,174,981,235,24,90,0,420,1062,0,1246,236,771,711,788,118,33,540,3,0,49,117,448,424,280,80,40,14,14,6,10
2015, Nordeste  , Piauí  , Aroeiras do Itaim  ,718,73,319,101,0,225,0,139,579,0,393,325,322,396,212,167,10,323,5,1,29,48,127,147,106,41,33,19,20,22,126
2015, Nordeste  , Piauí  , Arraial  ,1332,175,840,101,0,216,0,385,947,0,1034,298,630,702,426,37,25,838,5,1,49,125,390,341,250,79,48,17,21,10,2
2015, Nordeste  , Piauí  , Assunção do Piauí  ,2532,375,1694,261,77,202,0,325,2207,0,1452,1080,1203,1329,964,345,44,1159,7,13,95,284,825,659,375,124,94,55,14,6,1
2015, Nordeste  , Piauí  , Avelino Lopes  ,3064,504,1960,454,0,146,0,629,2224,211,2558,506,1463,1601,1304,360,39,1360,1,0,141,344,1011,820,511,149,47,16,13,5,7
2015, Nordeste  , Piauí  , Baixa Grande do Ribeiro  ,3685,586,2424,369,50,306,0,565,3025,95,2760,925,1799,1886,895,323,40,2376,46,5,155,426,1232,1039,560,138,64,18,17,11,25
2015, Nordeste  , Piauí  , Barra D'Alcântara  ,1049,153,601,154,0,141,0,171,878,0,897,152,576,473,230,159,15,643,0,2,31,116,311,299,187,54,12,8,14,7,10
2015, Nordeste  , Piauí  , Barras  ,14309,1871,9030,1869,1005,713,0,2826,10663,820,8531,5778,7254,7055,1827,929,358,11147,46,2,322,1466,4303,3810,2373,734,606,369,160,101,65
2015, Nordeste  , Piauí  , Barreiras do Piauí  ,919,96,634,115,0,74,0,253,666,0,724,195,445,474,500,40,36,339,4,0,22,75,275,274,162,69,34,2,3,1,2
2015, Nordeste  , Piauí  , Barro Duro  ,1828,252,1050,267,28,259,0,541,1082,205,1591,237,919,909,164,165,131,1349,19,0,91,158,547,425,295,101,47,43,29,26,66
2015, Nordeste  , Piauí  , Batalha  ,7417,1169,4439,1201,162,608,0,2148,4724,545,3808,3609,3572,3845,1764,401,143,5086,18,5,456,713,1982,1941,1311,446,312,144,49,26,37
2015, Nordeste  , Piauí  , Bela Vista do Piauí  ,981,128,593,209,0,51,0,230,751,0,829,152,487,494,260,503,21,195,2,0,21,90,298,303,189,30,15,10,7,10,8
2015, Nordeste  , Piauí  , Belém do Piauí  ,1035,242,489,137,30,167,0,164,871,0,802,233,515,520,121,298,32,575,9,0,137,106,245,205,156,43,29,29,8,27,50
2015, Nordeste  , Piauí  , Beneditinos  ,3800,531,1960,543,39,766,0,894,2857,49,2534,1266,1849,1951,1370,243,78,2102,4,3,196,330,844,815,607,229,180,100,100,94,305
2015, Nordeste  , Piauí  , Bertolínia  ,1787,227,880,293,301,376,0,468,1111,208,1521,266,862,925,544,59,22,1158,3,1,63,165,431,381,308,116,61,65,34,35,128
2015, Nordeste  , Piauí  , Betânia do Piauí  ,1957,270,1343,254,28,62,0,282,1675,0,1086,871,953,1004,526,491,123,718,94,5,92,188,609,522,380,60,37,19,12,10,28
2015, Nordeste  , Piauí  , Boa Hora  ,2381,362,1322,271,12,426,0,323,1923,135,1239,1142,1130,1251,448,107,38,1782,5,1,135,216,668,511,365,119,67,46,50,49,155
2015, Nordeste  , Piauí  , Bocaina  ,830,118,483,155,0,74,0,319,511,0,628,202,379,451,290,206,3,327,4,0,16,92,226,224,174,41,28,7,2,6,14
2015, Nordeste  , Piauí  , Bom Jesus  ,8388,1109,4678,1299,393,920,611,2009,4618,1150,7174,1214,4159,4229,2923,281,112,4994,66,12,248,779,2304,2053,1771,535,338,119,105,67,69
2015, Nordeste  , Piauí  , Bom Princípio do Piauí  ,1908,266,1251,209,0,182,0,274,1634,0,1263,645,949,959,505,338,63,997,4,1,77,177,490,546,365,122,61,23,24,10,13
2015, Nordeste  , Piauí  , Bonfim do Piauí  ,1255,187,856,122,44,90,0,122,1133,0,955,300,635,620,57,267,22,905,4,0,17,155,394,359,209,62,43,15,1,0,0
2015, Nordeste  , Piauí  , Boqueirão do Piauí  ,1895,319,1131,223,47,222,0,264,1631,0,1119,776,1004,891,473,66,8,1347,1,0,99,201,586,455,271,68,48,47,32,17,71
2015, Nordeste  , Piauí  , Brasileira  ,1768,295,1079,301,0,93,0,532,1236,0,1255,513,891,877,457,173,28,1109,1,0,95,188,550,483,330,66,28,6,9,11,2
2015, Nordeste  , Piauí  , Brejo do Piauí  ,1042,98,665,209,0,70,0,209,833,0,930,112,539,503,222,150,23,645,2,0,5,102,305,295,209,76,31,8,6,4,1
2015, Nordeste  , Piauí  , Buriti dos Lopes  ,6513,1078,3596,865,144,974,0,1296,5030,187,3627,2886,3183,3330,1649,771,365,3689,36,3,371,668,1872,1474,1065,317,230,144,111,74,187
2015, Nordeste  , Piauí  , Buriti dos Montes  ,2108,430,1158,303,78,217,0,325,1783,0,1056,1052,1037,1071,1185,22,11,888,0,2,211,205,543,576,349,99,61,41,8,8,7
2015, Nordeste  , Piauí  , Cabeceiras do Piauí  ,2571,452,1453,472,0,194,0,581,1990,0,1356,1215,1220,1351,395,95,26,2049,6,0,158,270,738,708,454,104,52,12,19,19,37
2015, Nordeste  , Piauí  , Cajazeiras do Piauí  ,934,156,566,113,0,99,0,282,652,0,425,509,450,484,568,11,21,332,2,0,47,103,270,231,141,45,27,22,12,11,25
2015, Nordeste  , Piauí  , Cajueiro da Praia  ,1933,291,1243,269,28,130,0,297,1636,0,979,954,917,1016,1154,350,14,414,1,0,68,207,575,540,329,120,50,22,7,4,11
2015, Nordeste  , Piauí  , Caldeirão Grande do Piauí  ,1497,294,802,328,0,73,0,388,1109,0,1085,412,730,767,225,158,13,1077,24,0,117,168,432,393,275,30,10,23,20,12,17
2015, Nordeste  , Piauí  , Campinas do Piauí  ,1423,242,903,144,0,134,0,231,1192,0,786,637,654,769,1118,18,55,226,6,0,89,135,414,366,237,63,44,36,15,9,15
2015, Nordeste  , Piauí  , Campo Alegre do Fidalgo  ,1904,196,865,229,378,614,0,465,1439,0,1191,713,919,985,412,429,113,928,21,1,47,135,387,335,293,129,193,174,53,44,114
2015, Nordeste  , Piauí  , Campo Grande do Piauí  ,1489,245,889,235,0,120,0,365,1124,0,1025,464,771,718,528,103,5,846,6,1,70,174,428,377,271,71,35,21,16,9,17
2015, Nordeste  , Piauí  , Campo Largo do Piauí  ,2418,459,1445,289,179,225,0,309,2109,0,885,1533,1200,1218,132,230,252,1761,43,0,212,259,740,528,330,121,111,83,14,7,13
2015, Nordeste  , Piauí  , Campo Maior  ,12985,1753,6258,1998,1019,2475,170,4191,7526,1098,10878,2107,6560,6425,2687,875,112,9287,18,6,569,1082,3013,2761,2191,742,614,366,270,257,1120
2015, Nordeste  , Piauí  , Canavieira  ,993,173,564,50,0,206,0,184,809,0,610,383,440,553,206,23,69,645,50,0,65,90,296,222,134,55,41,24,23,13,30
2015, Nordeste  , Piauí  , Canto do Buriti  ,5483,687,3203,796,396,797,0,2225,2859,399,4294,1189,2728,2755,1305,753,86,3293,42,4,107,523,1550,1446,1007,306,232,138,68,47,59
2015, Nordeste  , Piauí  , Capitão de Campos  ,3967,532,1900,485,71,1050,0,697,3165,105,2679,1288,1991,1976,175,418,113,3220,39,2,210,290,949,844,558,124,109,96,113,130,544
2015, Nordeste  , Piauí  , Capitão Gervásio Oliveira  ,1152,210,697,187,0,58,0,200,952,0,887,265,571,581,163,155,20,781,33,0,79,124,345,290,154,60,40,32,13,6,9
2015, Nordeste  , Piauí  , Caracol  ,3316,499,1829,236,0,752,0,422,2703,191,1809,1507,1658,1658,770,224,119,2181,22,0,103,273,875,720,492,158,96,55,73,91,380
2015, Nordeste  , Piauí  , Caraúbas do Piauí  ,1644,280,1066,202,0,96,0,202,1442,0,583,1061,843,801,1139,34,7,444,20,0,89,173,517,447,277,77,37,6,8,6,7
2015, Nordeste  , Piauí  , Caridade do Piauí  ,1569,314,926,204,40,125,0,248,1321,0,1038,531,775,794,209,339,31,957,33,0,146,155,422,405,253,78,51,34,12,8,5
2015, Nordeste  , Piauí  , Castelo do Piauí  ,5569,981,3248,789,147,551,0,1429,3909,231,4244,1325,2727,2842,1577,515,157,3210,110,0,287,646,1699,1429,905,269,172,103,21,16,22
2015, Nordeste  , Piauí  , Caxingó  ,1836,271,1133,241,0,191,0,241,1595,0,771,1065,937,899,277,33,26,1498,2,0,83,173,512,472,317,122,64,26,22,20,25
2015, Nordeste  , Piauí  , Cocal  ,8187,901,5342,696,535,1192,188,1561,6038,400,4722,3465,4037,4150,3083,1531,83,3471,14,5,132,763,2547,2146,1324,462,352,176,78,83,124
2015, Nordeste  , Piauí  , Cocal de Telha  ,1622,239,892,209,0,282,0,209,1413,0,1407,215,805,817,416,83,9,1113,1,0,104,140,422,361,280,59,28,13,25,33,157
2015, Nordeste  , Piauí  , Cocal dos Alves  ,1497,164,1075,129,0,129,0,230,1267,0,909,588,743,754,277,395,9,812,4,0,0,157,484,485,258,76,24,6,1,2,4
2015, Nordeste  , Piauí  , Coivaras  ,1173,209,731,154,0,79,0,154,1019,0,762,411,530,643,725,42,44,362,0,0,70,136,362,296,171,65,37,11,9,8,8
2015, Nordeste  , Piauí  , Colônia do Gurguéia  ,2180,377,1095,330,236,313,0,490,1600,90,1962,218,1109,1071,877,215,96,978,14,0,154,221,585,447,358,111,80,44,34,30,116
2015, Nordeste  , Piauí  , Colônia do Piauí  ,1996,321,1091,301,117,283,0,316,1680,0,1256,740,1048,948,931,114,115,815,19,2,102,195,535,487,382,84,59,51,21,18,62
2015, Nordeste  , Piauí  , Conceição do Canindé  ,1307,194,714,208,65,154,0,392,915,0,1023,284,624,683,221,214,43,821,8,0,43,128,333,338,277,103,46,23,10,5,1
2015, Nordeste  , Piauí  , Coronel José Dias  ,991,106,713,117,0,55,0,172,819,0,644,347,457,534,160,202,57,561,10,1,31,70,305,282,176,62,39,7,9,5,5
